time,cooling_load,ambient_temperature,electricity_price,pv_power_generation
8.0,0.0,20.401143470035,0.165,517.3808633288448
8.083333333333334,0.0,20.41306070914609,0.3,536.7861672264364
8.166666666666666,0.0,20.425655509277508,0.3,556.1616649019877
8.25,0.0,20.43888119389077,0.3,575.4866246876786
8.333333333333334,0.0,20.452516492039447,0.3,594.7407438516652
8.416666666666666,0.0,20.46645806865859,0.3,613.9041819160336
8.5,0.0,20.48069523043248,0.3,632.9575855770012
8.583333333333334,8002.455888389381,20.488717321044376,0.3,651.1231065537529
8.666666666666666,4672.133993916264,20.5062009632016,0.3,669.1517756342564
8.75,3937.573839685864,20.52460510574586,0.3,687.0262056735306
8.833333333333334,5461.61099471763,20.542142719502863,0.3,704.7295421880962
8.916666666666666,7095.292976397376,20.55915568039056,0.3,722.2454793221721
9.0,6707.048013754433,20.57629866754467,0.3,739.5582785538235
9.083333333333334,6328.503468774848,20.59412550793528,0.3,756.4963817853902
9.166666666666666,6042.76711755565,20.61264694283302,0.3,773.1939264898414
9.25,5859.041798903361,20.6314879808703,0.3,789.6370516685428
9.333333333333334,5757.233584543928,20.65023046728625,0.3,805.8125179470084
9.416666666666666,5701.701139530298,20.668647037847578,0.3,821.707710976887
9.5,5670.774249315609,20.68675091725212,0.3,837.3106423444063
9.583333333333334,5651.191801348793,20.704527360110177,0.3,850.0627304992911
9.666666666666666,5638.167255684957,20.72177815746736,0.3,862.5345282433136
9.75,5629.607563810765,20.73820803848157,0.3,874.7177303733046
9.833333333333334,5624.175269799483,20.75361917485661,0.3,886.604471287319
9.916666666666666,5620.680594717658,20.767993034407585,0.3,898.1873192282684
10.0,5618.16693947061,20.781441799771645,0.3,909.4592680160628
10.083333333333334,5615.387329815797,20.79361235345945,0.3,920.80487125666
10.166666666666666,5611.507853788593,20.804579795517142,0.3,931.8374931383464
10.25,5606.84488836882,20.81472366326672,0.3,942.5509600606628
10.333333333333334,5601.524200990245,20.824442714571248,0.3,952.9394649325412
10.416666666666666,5595.226271937807,20.83401509637957,0.3,962.9975551702892
10.5,5587.8999205906575,20.84355969183628,0.3,972.7201180337636
10.583333333333334,5578.361790945271,20.853132788825768,0.3,978.5440519561508
10.666666666666666,5567.83053788567,20.8627856993062,0.3,984.0756240565254
10.75,5556.777273924201,20.87253824869073,0.3,989.3118695085536
10.833333333333334,5543.30632471707,20.882363458751584,0.3,994.249948084784
10.916666666666666,5528.719286852524,20.89226446618585,0.3,998.8871355340834
11.0,5527.133385966479,20.90229739898664,0.3,1003.2208154360272
11.083333333333334,5504.409092307119,20.912403260620447,0.3,1007.3209160173046
11.166666666666666,5484.561289053454,20.92254183896472,0.3,1011.1132376184944
11.25,5470.010802727262,20.93274531162189,0.3,1014.5953559651228
11.333333333333334,5455.642389982682,20.94304977907428,0.3,1017.7649179925096
11.416666666666666,5441.983430168015,20.953470613110728,0.3,1020.6196297838816
11.5,5436.401914909371,20.96402047824164,0.3,1023.1572521021476
11.583333333333334,5429.596522116766,20.97464761585652,0.3,1020.7324389637794
11.666666666666666,5415.001331590627,20.98532646685624,0.3,1018.046766545992
11.75,5402.902847953157,20.996052824146147,0.3,1015.099420753986
11.833333333333334,5393.184334221713,21.00682235466339,0.3,1011.8895936537295
11.916666666666666,5384.775175482371,21.017627749947103,0.3,1008.4164907782229
12.0,5377.961780656338,21.02845231702354,0.3,1004.679328394556
12.083333333333334,5372.5358679176425,21.03909874129276,0.3,1000.8220826101584
12.166666666666666,5368.8564541535125,21.04952429122268,0.3,996.6980517680778
12.25,5366.743832692487,21.0597928357694,0.3,992.3063878518316
12.333333333333334,5365.767428060216,21.06998108366132,0.3,987.6462692966776
12.416666666666666,5365.605741786012,21.0801457010537,0.3,982.7169068030166
12.5,5366.030655649773,21.09032369549041,0.3,977.5175517449136
12.583333333333334,5365.547673815935,21.100534883960176,0.3,967.6458834871522
12.666666666666666,5364.247056516183,21.11079509085155,0.3,957.5612934448832
12.75,5362.233934602044,21.12111620634112,0.3,947.266758496165
12.833333333333334,5359.430550375696,21.13151329525346,0.3,936.7654231823705
12.916666666666666,5355.625308426359,21.142022351437426,0.3,926.0605956643092
13.0,5350.660702434582,21.15263552133578,0.3,915.1557608303724
13.083333333333334,5344.428599296951,21.16326327590301,0.3,904.0870775593886
13.166666666666666,5337.738711848178,21.173925935261057,0.3,892.8250218726267
13.25,5331.555423057318,21.184624156383247,0.3,881.3735996583534
13.333333333333334,5327.392193552565,21.19538683697228,0.3,869.7370005482657
13.416666666666666,5326.321109170923,21.2061903565606,0.3,857.9196091553644
13.5,5325.603887078819,21.217033058969147,0.3,845.9259972101084
13.583333333333334,5323.681532848177,21.2279157942006,0.3,829.8548668290836
13.666666666666666,5321.074999364399,21.23883363917604,0.3,813.6882315118147
13.75,5318.459163874703,21.249767730474204,0.3,797.4369818877699
13.833333333333334,5315.765935480841,21.260698364331468,0.3,781.112228783375
13.916666666666666,5312.867948105896,21.271609781459823,0.3,764.7252906412647
14.0,5309.7490142695,21.28248342458421,0.3,748.2876824588677
