time,cooling_load,ambient_temperature,electricity_price,pv_power_generation
1.0,0.0,20.36329995275052,0.03,0.0
2.0,0.0,20.24802018174269,0.03,0.0
3.0,0.0,20.13791083340024,0.03,0.0
4.0,0.0,20.048586327585067,0.03,0.0
5.0,0.0,19.96045631198528,0.03,0.0
6.0,0.0,19.866098390136283,0.03,18.56599014754624
7.0,0.0,19.77410719801344,0.03,100.27540407289756
8.0,5425.034137026401,19.73096341245166,0.165,207.850420191966
9.0,4117.795883054105,19.77788144011308,0.3,328.0742928266547
10.0,4032.863423270898,19.8540523008626,0.3,447.4287401914055
11.0,3746.609842066896,19.940466027991302,0.3,549.1307646929921
12.0,4471.934191976504,20.048192521505868,0.3,608.377497489208
13.0,5056.931454719081,20.15225646447844,0.3,620.4347091505359
14.0,4211.522254588794,20.271586695718057,0.3,587.4800921248625
15.0,3943.664506235363,20.38930626584481,0.3,517.3347253965787
16.0,4012.569539395522,20.49078871881541,0.3,429.5930993839431
17.0,4031.622362462069,20.57013016254994,0.3,333.2211530091231
18.0,3961.545194299573,20.62100533454388,0.3,226.0751277644923
19.0,2657.3130015268844,20.648190228216183,0.3,113.97660275565796
20.0,4082.614687266801,20.621266812466896,0.165,16.427788642940552
21.0,0.0,20.607161410610424,0.165,0.0
22.0,0.0,20.5507930785381,0.165,0.0
23.0,0.0,20.487617985255007,0.165,0.0
24.0,0.0,20.439812304477016,0.03,0.0
1.0,0.0,20.36792141566181,0.03,0.0
2.0,0.0,20.254315020823693,0.03,0.0
3.0,0.0,20.14069675643908,0.03,0.0
4.0,0.0,20.043638137926497,0.03,0.0
5.0,0.0,19.9537824415665,0.03,0.0
6.0,0.0,19.87281652214144,0.03,39.83964867460242
7.0,0.0,19.830161581181425,0.03,217.79099243651268
8.0,5226.288037264803,19.88276481053753,0.165,476.1126140420224
9.0,6095.263302030411,20.07544376392618,0.3,770.8970300176944
10.0,4246.085078227205,20.27415740877807,0.3,1044.1135135652237
11.0,4332.409162072265,20.44392282445379,0.3,1241.284075965986
12.0,4420.620058140101,20.61366421968288,0.3,1322.8274664072987
13.0,4557.455790917743,20.78708812442973,0.3,1285.5592340882663
14.0,4606.551425117103,20.955542675565024,0.3,1133.801491977007
15.0,4644.492477751877,21.117659015515,0.3,905.0264465682022
16.0,4604.029733854601,21.27526578655032,0.3,645.115339267235
17.0,4481.799667163976,21.402261331224743,0.3,411.4974671311397
18.0,4320.839172529878,21.47293798768827,0.3,288.82878610726044
19.0,1619.314697586481,21.4958760663482,0.3,161.81566101989378
20.0,3144.978028396756,21.452811456073743,0.165,23.14596031667966
